PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
191.008	-0.273	-0.2724	2.837722	2.837634	5.41E-02	223.095	34.308	-0.000091	0.0006	96.5267	-68.82438	-77.05316	-0.07	0	0.0006	34.3144	34.3125	-0.0019	-0.000088	189	34.3144	34.3125	27.5664	27.5664	0.0006	-0.000088	-0.0019	0.00E+00
192.019	-0.2396	-0.2432	2.8406	2.840138	5.41E-02	222.127	34.3078	-0.000448	-0.0036	96.5234	-68.82438	-77.05318	-0.0735	0	-0.0036	34.3146	34.3125	-0.0019	-0.000462	190	34.3146	34.3125	27.565	27.565	-0.0036	-0.000462	-0.0019	0.00E+00
193.03	-0.1757	-0.1746	2.846984	2.846923	5.21E-02	221.489	34.319	-0.000073	0.001	96.527	-68.82438	-77.05318	-0.0701	0	0.0011	34.3272	34.3252	-0.0021	-0.000061	191	34.3272	34.3252	27.572	27.572	0.0011	-0.000061	-0.0021	0.00E+00
194.041	-0.1881	-0.1868	2.846035	2.846016	5.13E-02	222.237	34.3214	-0.000021	0.0012	96.5298	-68.82438	-77.05318	-0.0739	0	0.0012	34.3278	34.3262	-0.0017	-0.000019	192	34.3278	34.3262	27.5731	27.5731	0.0012	-0.000019	-0.0017	0.00E+00
195.052	-0.2037	-0.202	2.844869	2.844899	5.09E-02	221.83	34.3242	0.000026	0.0017	96.528	-68.82438	-77.0532	-0.0727	0	0.0016	34.3292	34.3278	-0.0015	0.00003	193	34.3292	34.3278	27.575	27.575	0.0016	0.000031	-0.0015	0.00E+00
196.064	-0.1949	-0.1991	2.845569	2.845083	4.99E-02	220.528	34.3232	-0.000468	-0.0041	96.509	-68.82438	-77.0532	-0.0778	0	-0.0041	34.3281	34.3263	-0.0016	-0.000486	194	34.3281	34.3263	27.5737	27.5737	-0.0041	-0.000486	-0.0016	0.00E+00
197.075	-0.1014	-0.1068	2.853875	2.853238	4.88E-02	218.291	34.3247	-0.000631	-0.0055	96.5382	-68.82438	-77.05322	-0.0763	0	-0.0053	34.3329	34.3304	-0.0022	-0.000638	195	34.3329	34.3304	27.5729	27.5729	-0.0053	-0.000638	-0.0022	0.00E+00
198.086	0.0433	0.0365	2.86732	2.866598	4.79E-02	215.96	34.3368	-0.00071	-0.0067	96.5329	-68.82438	-77.05322	-0.0751	0	-0.0069	34.3481	34.3462	-0.0019	-0.000721	196	34.3481	34.3462	27.5777	27.5777	-0.0069	-0.000721	-0.0019	0.00E+00
199.097	0.1005	0.0958	2.872853	2.872309	4.77E-02	214.753	34.3448	-0.000536	-0.0047	96.5392	-68.82438	-77.05324	-0.0509	0	-0.0047	34.3565	34.3547	-0.0018	-0.000544	197	34.3565	34.3547	27.5815	27.5815	-0.0047	-0.000544	-0.0018	0.00E+00
200.108	0.1468	0.1468	2.878008	2.877876	4.76E-02	214.212	34.3607	-0.000138	0	96.5457	-68.82438	-77.05324	-0.0634	0	0	34.3721	34.3704	-0.0018	-0.000131	198	34.3721	34.3704	27.5916	27.5916	0	-0.000131	-0.0018	0.00E+00
201.119	0.1523	0.153	2.878794	2.878763	4.73E-02	213.741	34.3664	-0.000037	0.0007	96.5418	-68.82438	-77.05325	-0.0754	0	0.0007	34.3758	34.3746	-0.0013	-0.000031	199	34.3758	34.3746	27.5943	27.5943	0.0007	-0.000031	-0.0013	0.00E+00
202.13	0.1541	0.154	2.87903	2.878917	4.66E-02	213.615	34.368	-0.000118	-0.0001	96.4714	-68.82438	-77.05326	-0.0779	0	-0.0001	34.3763	34.3749	-0.0014	-0.000113	200	34.3763	34.3749	27.5945	27.5945	-0.0001	-0.000113	-0.0014	0.00E+00
203.141	0.1545	0.1549	2.879206	2.879125	4.52E-02	213.728	34.3701	-0.000084	0.0004	96.5462	-68.82438	-77.05326	-0.0753	0	0.0004	34.3775	34.376	-0.0016	-0.000081	201	34.3775	34.376	27.5955	27.5955	0.0004	-0.000081	-0.0016	0.00E+00
204.153	0.155	0.155	2.879333	2.879245	4.48E-02	213.584	34.3717	-0.000091	0	96.5335	-68.82438	-77.05328	-0.076	0	0	34.378	34.3769	-0.0012	-0.000088	202	34.378	34.3769	27.5959	27.5959	0	-0.000088	-0.0012	0.00E+00
205.164	0.1545	0.1546	2.879357	2.879253	4.43E-02	213.144	34.3723	-0.000106	0.0001	96.5256	-68.82438	-77.05328	-0.0761	0	0.0001	34.3783	34.3768	-0.0015	-0.000105	203	34.3783	34.3768	27.5961	27.5961	0.0001	-0.000104	-0.0015	0.00E+00
206.175	0.1709	0.1701	2.880853	2.880662	4.43E-02	212.64	34.3731	-0.000192	-0.0009	96.5279	-68.82438	-77.05328	-0.0726	0	-0.0008	34.3791	34.3775	-0.0016	-0.000191	204	34.3791	34.3775	27.5959	27.5959	-0.0008	-0.000191	-0.0016	0.00E+00
207.186	0.1703	0.1714	2.881448	2.881405	4.43E-02	212.305	34.3816	-0.000049	0.0011	96.5393	-68.82438	-77.05329	-0.0732	0	0.0011	34.3869	34.3852	-0.0018	-0.000043	205	34.3869	34.3852	27.6022	27.6022	0.0011	-0.000043	-0.0018	0.00E+00
208.197	0.129	0.1287	2.877995	2.87783	4.31E-02	211.846	34.384	-0.000157	-0.0003	96.5484	-68.82438	-77.0533	-0.0727	0	-0.0003	34.3871	34.3853	-0.0017	-0.000165	206	34.3871	34.3853	27.6046	27.6046	-0.0003	-0.000165	-0.0017	0.00E+00
209.208	0.0985	0.1009	2.875463	2.875584	4.32E-02	211.673	34.3859	0.000105	0.0024	96.5456	-68.82438	-77.05332	-0.0734	0	0.0024	34.3872	34.3862	-0.0013	0.000122	207	34.3872	34.3862	27.6063	27.6063	0.0024	0.000122	-0.0013	0.00E+00
210.22	0.0893	0.0893	2.874865	2.874756	4.27E-02	211.345	34.3877	-0.000108	0.0001	96.5517	-68.82438	-77.05332	-0.0758	0	0.0001	34.389	34.3875	-0.0015	-0.000109	208	34.389	34.3875	27.6083	27.6083	0.0001	-0.000109	-0.0015	0.00E+00
211.231	0.0884	0.0884	2.874858	2.874748	4.17E-02	211.225	34.388	-0.000109	0.0001	96.5414	-68.82438	-77.05332	-0.078	0	0.0001	34.3894	34.3878	-0.0015	-0.00011	209	34.3894	34.3878	27.6086	27.6086	0.0001	-0.00011	-0.0015	0.00E+00
212.242	0.0912	0.0912	2.875183	2.875057	4.18E-02	210.836	34.3883	-0.000127	0	96.5508	-68.82438	-77.05332	-0.0729	0	0	34.3899	34.3882	-0.0017	-0.000127	210	34.3899	34.3882	27.6089	27.6089	0	-0.000126	-0.0017	0.00E+00
213.253	0.1017	0.1019	2.876266	2.876162	4.10E-02	209.955	34.3899	-0.000104	0.0003	96.5528	-68.82438	-77.05333	-0.073	0	0.0003	34.3919	34.3902	-0.0017	-0.000104	211	34.3918	34.3902	27.6099	27.6099	0.0003	-0.000104	-0.0017	0.00E+00
214.264	0.126	0.1245	2.878548	2.878335	4.08E-02	208.958	34.392	-0.000218	-0.0014	96.524	-68.82438	-77.05334	-0.0747	0	-0.0015	34.3941	34.393	-0.0013	-0.000214	212	34.3941	34.393	27.6105	27.6105	-0.0015	-0.000214	-0.0013	0.00E+00
215.276	0.187	0.1866	2.884445	2.884239	3.99E-02	208.099	34.3979	-0.0002	-0.0004	96.5433	-68.82438	-77.05335	-0.0743	0	-0.0003	34.403	34.4007	-0.0022	-0.000206	213	34.403	34.4007	27.6143	27.6143	-0.0003	-0.000206	-0.0022	0.00E+00
216.287	0.2141	0.214	2.887636	2.887435	3.91E-02	207.433	34.4085	-0.000201	-0.0002	96.5494	-68.82438	-77.05336	-0.0724	0	-0.0002	34.414	34.4115	-0.0024	-0.000201	214	34.414	34.4115	27.6217	27.6217	-0.0002	-0.000201	-0.0024	0.00E+00
217.298	0.2298	0.2301	2.889272	2.889132	3.95E-02	207.047	34.4123	-0.00014	0.0003	96.5523	-68.82438	-77.05338	-0.0758	0	0.0003	34.4174	34.4152	-0.0022	-0.00014	215	34.4174	34.4152	27.6235	27.6235	0.0003	-0.00014	-0.0022	0.00E+00
218.309	0.2334	0.2336	2.889801	2.889711	3.87E-02	206.348	34.4158	-0.000091	0.0002	96.5534	-68.82438	-77.05339	-0.0718	0	0.0002	34.4197	34.4183	-0.0014	-0.000089	216	34.4197	34.4183	27.6252	27.6252	0.0002	-0.000089	-0.0014	0.00E+00
219.321	0.2514	0.2512	2.891735	2.891589	3.81E-02	205.541	34.4199	-0.000146	-0.0001	96.5417	-68.82438	-77.0534	-0.0761	0	-0.0001	34.4244	34.4227	-0.0018	-0.000146	217	34.4244	34.4227	27.628	27.628	-0.0001	-0.000146	-0.0018	0.00E+00
220.332	0.2827	0.2819	2.894966	2.894737	3.77E-02	204.82	34.4258	-0.000228	-0.0008	96.5472	-68.82439	-77.05341	-0.0762	0	-0.0008	34.4313	34.4292	-0.0021	-0.000229	218	34.4313	34.4292	27.6318	27.6318	-0.0008	-0.000229	-0.0021	0.00E+00
221.343	0.3134	0.3127	2.898095	2.897902	3.79E-02	204.391	34.4318	-0.000194	-0.0008	96.5536	-68.8244	-77.05342	-0.076	0	-0.0008	34.4374	34.4357	-0.0017	-0.000193	219	34.4374	34.4357	27.635	27.635	-0.0008	-0.000193	-0.0017	0.00E+00
222.354	0.327	0.3268	2.89946	2.899324	3.78E-02	204.309	34.4342	-0.000134	-0.0002	96.559	-68.8244	-77.05342	-0.0734	0	-0.0002	34.4395	34.438	-0.0015	-0.000136	220	34.4395	34.438	27.636	27.636	-0.0002	-0.000136	-0.0015	0.00E+00
223.365	0.3303	0.3307	2.9	2.899915	3.78E-02	204.274	34.4375	-0.000087	0.0004	96.5573	-68.8244	-77.05344	-0.0752	0	0.0004	34.4423	34.4408	-0.0016	-0.000084	221	34.4423	34.4408	27.638	27.638	0.0004	-0.000084	-0.0016	0.00E+00
224.377	0.326	0.3261	2.899676	2.89959	3.72E-02	203.761	34.4384	-0.000087	0.0002	96.5658	-68.8244	-77.05344	-0.0749	0	0.0001	34.4423	34.441	-0.0013	-0.000086	222	34.4423	34.441	27.6382	27.6382	0.0001	-0.000086	-0.0013	0.00E+00
225.388	0.3356	0.3344	2.900565	2.900356	3.67E-02	203.113	34.4388	-0.000206	-0.0011	96.5643	-68.8244	-77.05344	-0.0747	0	-0.0011	34.4426	34.4412	-0.0015	-0.000209	223	34.4426	34.4412	27.638	27.638	-0.0011	-0.000209	-0.0015	0.00E+00
226.399	0.3567	0.3563	2.90275	2.902592	3.67E-02	202.271	34.4428	-0.000156	-0.0004	96.5213	-68.8244	-77.05345	-0.0752	0	-0.0004	34.4471	34.4455	-0.0016	-0.000158	224	34.4471	34.4455	27.6404	27.6404	-0.0004	-0.000158	-0.0016	0.00E+00
227.411	0.3727	0.3726	2.904513	2.90439	3.66E-02	201.74	34.4474	-0.000124	-0.0001	96.5472	-68.8244	-77.05346	-0.0756	0	-0.0001	34.4518	34.4502	-0.0016	-0.000123	225	34.4518	34.4502	27.6432	27.6432	-0.0001	-0.000123	-0.0016	0.00E+00
228.422	0.3855	0.3853	2.90584	2.90571	3.58E-02	201.538	34.45	-0.000129	-0.0002	96.5752	-68.8244	-77.05346	-0.0722	0	-0.0002	34.4542	34.4527	-0.0015	-0.000129	226	34.4542	34.4527	27.6445	27.6445	-0.0002	-0.000129	-0.0015	0.00E+00
229.433	0.3933	0.3934	2.906703	2.906592	3.51E-02	200.561	34.4521	-0.000112	0.0001	96.5571	-68.8244	-77.05347	-0.0778	0	0.0001	34.4562	34.4547	-0.0016	-0.000111	227	34.4562	34.4547	27.6456	27.6456	0.0001	-0.000111	-0.0016	0.00E+00
230.444	0.4122	0.4121	2.908597	2.908474	3.59E-02	199.704	34.4549	-0.000125	-0.0001	96.5711	-68.8244	-77.05348	-0.0747	0	-0.0001	34.4592	34.4578	-0.0015	-0.000123	228	34.4592	34.4578	27.647	27.647	-0.0001	-0.000123	-0.0015	0.00E+00
231.456	0.4459	0.4445	2.911865	2.911569	3.50E-02	199.127	34.458	-0.000295	-0.0014	96.5716	-68.8244	-77.05348	-0.0746	0	-0.0014	34.4638	34.4616	-0.0022	-0.000296	229	34.4638	34.4616	27.6487	27.6487	-0.0014	-0.000296	-0.0022	0.00E+00
232.467	0.4729	0.4755	2.914775	2.914909	3.50E-02	198.734	34.466	0.000131	0.0026	96.5716	-68.8244	-77.05349	-0.074	0	0.0026	34.4711	34.4699	-0.0012	0.000134	230	34.4711	34.47	27.653	27.653	0.0026	0.000134	-0.0012	0.00E+00
233.478	0.4793	0.4804	2.915411	2.915403	3.48E-02	198.108	34.467	-0.000011	0.0011	96.574	-68.8244	-77.0535	-0.0758	0	0.0011	34.4717	34.4704	-0.0013	-0.000007	231	34.4717	34.4704	27.6531	27.6531	0.0011	-0.000007	-0.0013	0.00E+00
234.49	0.4932	0.4941	2.916822	2.916747	3.48E-02	197.802	34.469	-0.000088	0.0007	96.5693	-68.82442	-77.0535	-0.0758	0	0.0008	34.474	34.4721	-0.0019	-0.000075	232	34.474	34.4721	27.6541	27.6541	0.0008	-0.000075	-0.0019	0.00E+00
235.501	0.5155	0.5171	2.918933	2.918871	3.49E-02	196.62	34.4704	-0.000045	0.0017	96.5738	-68.82442	-77.05352	-0.0722	0	0.0016	34.4761	34.4736	-0.0025	-0.000062	233	34.4761	34.4736	27.6545	27.6545	0.0016	-0.000062	-0.0025	0.00E+00
236.512	0.5711	0.5763	2.924049	2.924511	3.48E-02	195.93	34.4758	0.000444	0.0052	96.5562	-68.82442	-77.05352	-0.0743	0	0.0052	34.4803	34.4806	0	0.000462	234	34.4803	34.4806	27.6546	27.6546	0.0052	0.000462	0	0.00E+00
237.523	0.6304	0.6295	2.929938	2.929756	3.39E-02	195.001	34.4833	-0.000176	-0.001	96.5634	-68.82442	-77.05352	-0.0753	0	-0.001	34.4903	34.489	-0.0012	-0.000182	235	34.4903	34.489	27.659	27.659	-0.001	-0.000182	-0.0012	0.00E+00
238.535	0.6634	0.6617	2.933043	2.932761	3.40E-02	194.567	34.4856	-0.000276	-0.0017	96.5568	-68.82442	-77.05352	-0.0794	0	-0.0017	34.4934	34.4916	-0.0017	-0.000282	236	34.4934	34.4916	27.6595	27.6595	-0.0017	-0.000282	-0.0017	0.00E+00
239.546	0.719	0.7184	2.93845	2.93826	3.42E-02	193.733	34.4929	-0.000187	-0.0006	96.553	-68.82442	-77.05354	-0.0765	0	-0.0006	34.5012	34.4994	-0.0017	-0.00019	237	34.5012	34.4994	27.6624	27.6624	-0.0006	-0.00019	-0.0017	0.00E+00
240.557	0.7501	0.7502	2.941638	2.941477	3.39E-02	193.003	34.4989	-0.000159	0.0001	96.5556	-68.82442	-77.05354	-0.0745	0	0.0001	34.5074	34.5052	-0.0022	-0.00016	238	34.5074	34.5052	27.6654	27.6654	0.0001	-0.00016	-0.0022	0.00E+00
241.569	0.7823	0.7829	2.944962	2.944922	3.39E-02	192.744	34.5067	-0.000043	0.0006	96.5473	-68.82442	-77.05355	-0.051	0	0.0006	34.5141	34.5129	-0.0012	-0.00004	239	34.5141	34.5129	27.6688	27.6688	0.0006	-0.00004	-0.0012	0.00E+00
242.58	0.7708	0.771	2.944126	2.944033	3.35E-02	191.834	34.5091	-0.00009	0.0001	96.5635	-68.82442	-77.05356	-0.0605	0	0.0001	34.5154	34.514	-0.0013	-0.000093	240	34.5154	34.514	27.6705	27.6705	0.0001	-0.000093	-0.0013	0.00E+00
243.591	0.7962	0.7966	2.946436	2.946346	3.34E-02	191.923	34.5097	-0.000095	0.0004	96.551	-68.82442	-77.05357	-0.0751	0	0.0004	34.5165	34.5149	-0.0017	-0.00009	241	34.5165	34.5149	27.6699	27.6699	0.0004	-0.00009	-0.0017	0.00E+00
244.603	0.8195	0.8198	2.94891	2.948824	3.36E-02	191.919	34.5153	-0.000085	0.0003	96.5512	-68.82444	-77.05358	-0.0763	0	0.0003	34.5221	34.5206	-0.0014	-0.000086	242	34.5221	34.5206	27.6729	27.6729	0.0003	-0.000086	-0.0014	0.00E+00
245.614	0.8066	0.8076	2.947928	2.947938	3.32E-02	191.745	34.5178	0.000009	0.001	96.551	-68.82444	-77.05358	-0.0734	0	0.001	34.5231	34.5221	-0.0011	0.00001	243	34.5231	34.5221	27.6745	27.6745	0.001	0.00001	-0.001	0.00E+00
246.626	0.7734	0.7723	2.945046	2.944778	3.27E-02	191.705	34.5172	-0.000265	-0.0011	96.5589	-68.82444	-77.0536	-0.0735	0	-0.0011	34.522	34.5198	-0.0022	-0.000268	244	34.522	34.5198	27.6757	27.6757	-0.0011	-0.000269	-0.0022	0.00E+00
247.637	0.7899	0.7921	2.946661	2.946692	3.28E-02	191.569	34.5194	0.000028	0.0023	96.554	-68.82444	-77.0536	-0.0737	0	0.0023	34.5241	34.522	-0.0022	0.000032	245	34.5241	34.522	27.6764	27.6764	0.0023	0.000032	-0.0022	0.00E+00
248.648	0.8014	0.7991	2.947718	2.947371	3.24E-02	190.651	34.5203	-0.000341	-0.0023	96.5548	-68.82444	-77.05362	-0.0767	0	-0.0023	34.5244	34.5224	-0.0018	-0.000348	246	34.5244	34.5224	27.6759	27.6759	-0.0023	-0.000348	-0.0018	0.00E+00
249.66	0.8268	0.8267	2.950212	2.950091	3.19E-02	190.12	34.5238	-0.000119	-0.0001	96.5456	-68.82444	-77.05363	-0.0707	0	-0.0001	34.5279	34.5264	-0.0014	-0.000121	247	34.5279	34.5264	27.6771	27.6771	-0.0001	-0.000121	-0.0014	0.00E+00
250.671	0.8328	0.8309	2.950986	2.950767	3.22E-02	191.018	34.5275	-0.000215	-0.0018	96.5516	-68.82444	-77.05364	-0.0721	0	-0.0018	34.5307	34.5299	-0.0008	-0.000219	248	34.5307	34.5299	27.6789	27.6789	-0.0018	-0.000219	-0.0008	0.00E+00
251.682	0.7951	0.7946	2.947754	2.94768	3.24E-02	190.679	34.5288	-0.000077	-0.0005	96.5473	-68.82444	-77.05365	-0.0756	0	-0.0005	34.5301	34.5297	-0.0004	-0.000075	249	34.5301	34.5297	27.6809	27.6809	-0.0005	-0.000075	-0.0004	0.00E+00
252.694	0.7659	0.7633	2.945172	2.944854	3.19E-02	189.945	34.5273	-0.000316	-0.0026	96.5515	-68.82444	-77.05366	-0.0776	0	-0.0025	34.5285	34.5272	-0.0012	-0.000317	250	34.5285	34.5272	27.6814	27.6814	-0.0025	-0.000318	-0.0012	0.00E+00
253.705	0.7573	0.7549	2.944145	2.943744	3.21E-02	189.539	34.5221	-0.00039	-0.0025	96.5546	-68.82444	-77.05366	-0.0729	0	-0.0025	34.5241	34.5216	-0.0022	-0.000402	251	34.5241	34.5216	27.6784	27.6784	-0.0025	-0.000402	-0.0022	0.00E+00
254.717	0.8622	0.8597	2.954232	2.95382	3.15E-02	188.883	34.5321	-0.000409	-0.0025	96.5519	-68.82444	-77.05367	-0.0736	0	-0.0026	34.5375	34.535	-0.0025	-0.000412	252	34.5375	34.535	27.6826	27.6826	-0.0026	-0.000412	-0.0025	0.00E+00
255.728	0.8949	0.8904	2.957732	2.957124	3.17E-02	188.16	34.54	-0.0006	-0.0045	96.5652	-68.82445	-77.05369	-0.0737	0	-0.0045	34.5459	34.543	-0.0028	-0.000608	253	34.5459	34.543	27.6872	27.6872	-0.0045	-0.000608	-0.0028	0.00E+00
256.739	0.8989	0.8997	2.958334	2.958309	3.14E-02	187.358	34.5449	-0.000033	0.0008	96.5677	-68.82446	-77.0537	-0.0769	0	0.0008	34.5486	34.5474	-0.0013	-0.000024	254	34.5486	34.5474	27.6891	27.6891	0.0008	-0.000025	-0.0013	0.00E+00
257.751	0.8946	0.8924	2.957833	2.957569	3.17E-02	186.875	34.5435	-0.000265	-0.0022	96.5646	-68.82446	-77.05371	-0.0728	0	-0.0023	34.5463	34.5454	-0.001	-0.000264	255	34.5463	34.5454	27.6876	27.6876	-0.0023	-0.000263	-0.001	0.00E+00
258.762	0.9754	0.9716	2.965537	2.964938	3.14E-02	186.399	34.5478	-0.00059	-0.0039	96.5643	-68.82446	-77.05372	-0.076	0	-0.0038	34.5555	34.552	-0.0033	-0.000599	256	34.5555	34.552	27.6897	27.6897	-0.0038	-0.000599	-0.0033	0.00E+00
259.774	0.9921	0.9934	2.967479	2.967558	3.13E-02	185.757	34.5565	0.000069	0.0013	96.5584	-68.82446	-77.05372	-0.0734	0	0.0013	34.5615	34.561	-0.0006	0.000079	257	34.5615	34.561	27.6934	27.6934	0.0013	0.000079	-0.0006	0.00E+00
260.785	1.0078	1.0044	2.968945	2.968465	3.16E-02	184.942	34.5554	-0.000462	-0.0033	96.5595	-68.82446	-77.05374	-0.0719	0	-0.0034	34.5623	34.5599	-0.0023	-0.00048	258	34.5623	34.5599	27.693	27.693	-0.0034	-0.00048	-0.0023	0.00E+00
261.797	1.0783	1.0813	2.975697	2.975798	3.12E-02	184.466	34.5623	0.000081	0.0029	96.5618	-68.82446	-77.05374	-0.0753	0	0.003	34.5705	34.5685	-0.0022	0.000101	259	34.5705	34.5685	27.6949	27.6949	0.003	0.000101	-0.0022	0.00E+00
262.808	1.1293	1.1258	2.980659	2.980264	3.13E-02	184.517	34.5693	-0.000387	-0.0035	96.5544	-68.82446	-77.05374	-0.0751	0	-0.0035	34.5772	34.5761	-0.0011	-0.000395	260	34.5772	34.5761	27.6969	27.6969	-0.0035	-0.000394	-0.0011	0.00E+00
263.819	1.1442	1.1448	2.982316	2.982231	3.12E-02	184.087	34.5735	-0.000091	0.0006	96.4934	-68.82446	-77.05376	-0.0732	0	0.0006	34.5814	34.5797	-0.0018	-0.000086	261	34.5814	34.5797	27.6992	27.6992	0.0006	-0.000086	-0.0018	0.00E+00
264.831	1.1534	1.152	2.983182	2.982953	3.11E-02	183.015	34.5751	-0.00023	-0.0014	96.5657	-68.82446	-77.05377	-0.0719	0	-0.0014	34.5818	34.5804	-0.0014	-0.00023	262	34.5818	34.5804	27.6989	27.6989	-0.0014	-0.00023	-0.0014	0.00E+00
265.842	1.1658	1.1666	2.984573	2.984552	3.13E-02	183.752	34.5793	-0.000026	0.0008	96.5585	-68.82446	-77.05379	-0.0772	0	0.0008	34.5853	34.5841	-0.0013	-0.00002	263	34.5853	34.5841	27.7009	27.7009	0.0008	-0.000021	-0.0013	0.00E+00
266.854	1.1073	1.1083	2.979569	2.979577	3.13E-02	183.549	34.5821	0.000006	0.001	96.5573	-68.82446	-77.0538	-0.0765	0	0.0011	34.5852	34.5842	-0.0011	0.000008	264	34.5852	34.5842	27.7048	27.7048	0.0011	0.000008	-0.0011	0.00E+00
267.865	1.1262	1.1256	2.980648	2.980361	3.12E-02	183.158	34.5721	-0.000296	-0.0006	96.5481	-68.82446	-77.05381	-0.0757	0	-0.0005	34.5775	34.5745	-0.0031	-0.000286	265	34.5776	34.5745	27.6974	27.6974	-0.0005	-0.000286	-0.0031	0.00E+00
268.877	1.2093	1.2084	2.988846	2.988687	3.13E-02	182.251	34.5847	-0.000152	-0.0009	96.5356	-68.82446	-77.05383	-0.0761	0	-0.001	34.5901	34.5892	-0.0009	-0.000158	266	34.5901	34.5892	27.7018	27.7018	-0.001	-0.000158	-0.0009	0.00E+00
269.888	1.2625	1.2615	2.994118	2.993913	3.11E-02	181.805	34.5916	-0.000201	-0.001	96.5507	-68.82446	-77.05384	-0.0769	0	-0.001	34.5983	34.5968	-0.0015	-0.000205	267	34.5983	34.5968	27.7047	27.7047	-0.001	-0.000205	-0.0015	0.00E+00
270.9	1.2676	1.2685	2.995122	2.995121	3.11E-02	181.742	34.5993	-0.000006	0.0009	96.5451	-68.82446	-77.05386	-0.0747	0	0.0009	34.6048	34.6039	-0.001	-0.000001	268	34.6048	34.6039	27.7096	27.7096	0.0009	-0.000001	-0.001	0.00E+00
271.911	1.2522	1.2518	2.993843	2.993747	3.07E-02	181.764	34.6007	-0.000097	-0.0004	96.5242	-68.82448	-77.05386	-0.0714	0	-0.0004	34.605	34.6042	-0.0008	-0.000097	269	34.605	34.6042	27.7108	27.7108	-0.0004	-0.000097	-0.0008	0.00E+00
272.923	1.2386	1.239	2.992594	2.992553	3.10E-02	181.729	34.5998	-0.000042	0.0005	96.538	-68.82448	-77.05386	-0.0727	0	0.0005	34.6034	34.6024	-0.0011	-0.000041	270	34.6034	34.6024	27.7105	27.7105	0.0005	-0.000041	-0.0011	0.00E+00
273.934	1.2341	1.2343	2.99219	2.992129	3.05E-02	181.562	34.5995	-0.000062	0.0002	96.5483	-68.82448	-77.05388	-0.0734	0	0.0002	34.6026	34.6016	-0.001	-0.000061	271	34.6026	34.6016	27.7101	27.7101	0.0002	-0.000061	-0.001	0.00E+00
274.946	1.2331	1.2332	2.992136	2.992054	3.12E-02	181.804	34.5996	-0.000081	0.0001	96.5515	-68.82448	-77.05388	-0.0738	0	0.0001	34.6024	34.6013	-0.0011	-0.000081	272	34.6024	34.6013	27.71	27.71	0.0001	-0.000081	-0.0011	0.00E+00
275.957	1.2301	1.231	2.99192	2.991917	3.05E-02	181.819	34.5999	-0.000006	0.0009	96.5506	-68.82448	-77.0539	-0.0726	0	0.0009	34.6024	34.6013	-0.0011	-0.000003	273	34.6024	34.6013	27.7102	27.7102	0.0009	-0.000003	-0.0011	0.00E+00
276.969	1.2273	1.2275	2.991704	2.991628	3.07E-02	181.625	34.5998	-0.000076	0.0002	96.5456	-68.82448	-77.0539	-0.0725	0	0.0002	34.6021	34.6009	-0.0012	-0.000076	274	34.6021	34.6009	27.7102	27.7102	0.0002	-0.000076	-0.0012	0.00E+00
277.98	1.252	1.2486	2.99387	2.993473	3.07E-02	181.519	34.599	-0.000388	-0.0034	96.5515	-68.82448	-77.05391	-0.0719	0	-0.0034	34.602	34.6007	-0.0012	-0.000397	275	34.602	34.6007	27.7084	27.7084	-0.0034	-0.000397	-0.0012	0.00E+00
278.992	1.2909	1.2908	2.997964	2.997858	3.11E-02	181.603	34.6069	-0.000109	-0.0001	96.5513	-68.82448	-77.05392	-0.0752	0	-0.0001	34.6108	34.6096	-0.0013	-0.000107	276	34.6108	34.6096	27.7127	27.7127	-0.0001	-0.000106	-0.0013	0.00E+00
280.003	1.2895	1.29	2.997946	2.997894	2.99E-02	181.291	34.6082	-0.000053	0.0005	96.5471	-68.82448	-77.05392	-0.0724	0	0.0005	34.6115	34.6103	-0.0012	-0.000052	277	34.6115	34.6103	27.7134	27.7134	0.0005	-0.000052	-0.0012	0.00E+00
281.015	1.2752	1.2759	2.996714	2.996722	3.08E-02	181.447	34.609	0.000004	0.0007	96.5487	-68.82448	-77.05394	-0.0724	0	0.0007	34.611	34.6103	-0.0007	0.000008	278	34.611	34.6103	27.714	27.714	0.0007	0.000008	-0.0007	0.00E+00
282.026	1.1974	1.2009	2.989771	2.990239	3.03E-02	181.679	34.6108	0.000446	0.0034	96.5452	-68.82448	-77.05396	-0.0722	0	0.0035	34.6075	34.6096	0.0019	0.000468	279	34.6075	34.6096	27.7166	27.7166	0.0035	0.000468	0.0019	0.00E+00
283.038	1.1033	1.0944	2.981066	2.980165	3.02E-02	182.186	34.6022	-0.000851	-0.0086	96.5508	-68.82448	-77.05397	-0.0724	0	-0.0088	34.5995	34.5977	-0.0014	-0.0009	280	34.5995	34.5977	27.7165	27.7165	-0.0088	-0.0009	-0.0014	0.00E+00
284.049	1.0414	1.0406	2.97514	2.974963	3.06E-02	182.474	34.5952	-0.000186	-0.0008	96.5476	-68.82448	-77.05398	-0.0732	0	-0.0007	34.5913	34.5898	-0.0015	-0.000177	281	34.5913	34.5898	27.7141	27.7141	-0.0007	-0.000177	-0.0015	0.00E+00
