PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
190.995	0.8183	0.8176	2.94638	2.94621	3.16E-02	187.449	34.5182	-0.000165	-0.0007	96.3388	-67.77196	-69.94331	0.0254	0	-0.0007	34.5223	34.5209	-0.0014	-0.00017	189	34.5223	34.5209	27.6731	27.6731	-0.0007	-0.00017	-0.0014	0.00E+00
192.006	0.8247	0.8265	2.947128	2.947212	3.20E-02	187.215	34.5207	0.000079	0.0017	96.3923	-67.77196	-69.9433	-0.0033	0	0.0017	34.5242	34.5234	-0.0009	0.000084	190	34.5242	34.5234	27.6743	27.6743	0.0017	0.000084	-0.0009	0.00E+00
193.017	0.8334	0.8332	2.948	2.947914	3.15E-02	186.998	34.522	-0.000085	-0.0002	96.4104	-67.77196	-69.94331	-0.0256	0	-0.0002	34.5253	34.5244	-0.0009	-0.000087	191	34.5253	34.5244	27.6746	27.6746	-0.0002	-0.000087	-0.0009	0.00E+00
194.028	0.8461	0.8452	2.949373	2.949197	3.14E-02	186.001	34.5251	-0.000174	-0.0009	96.4865	-67.77196	-69.94331	-0.0128	0	-0.0009	34.5284	34.5271	-0.0013	-0.000176	192	34.5284	34.5271	27.6762	27.6762	-0.0009	-0.000176	-0.0013	0.00E+00
195.039	0.8657	0.865	2.951357	2.951227	3.17E-02	185.21	34.5286	-0.000129	-0.0007	96.4896	-67.77196	-69.9433	-0.0351	0	-0.0007	34.5317	34.5308	-0.0009	-0.00013	193	34.5317	34.5308	27.6776	27.6776	-0.0007	-0.00013	-0.0009	0.00E+00
196.05	0.8757	0.8755	2.952485	2.952395	3.17E-02	184.946	34.5315	-0.00009	-0.0003	96.509	-67.77196	-69.94331	-0.0132	0	-0.0002	34.5345	34.5336	-0.0009	-0.00009	194	34.5345	34.5336	27.6793	27.6793	-0.0002	-0.00009	-0.0009	0.00E+00
197.061	0.8893	0.8883	2.953931	2.953754	3.17E-02	184.588	34.5341	-0.000175	-0.001	96.512	-67.77196	-69.94331	-0.0282	0	-0.001	34.5375	34.5364	-0.0012	-0.000177	195	34.5375	34.5364	27.6808	27.6808	-0.001	-0.000177	-0.0012	0.00E+00
198.073	0.8951	0.8946	2.954624	2.954493	3.13E-02	184.723	34.5364	-0.000131	-0.0005	96.4963	-67.77196	-69.9433	0.002	0	-0.0005	34.5395	34.5383	-0.0011	-0.000131	196	34.5395	34.5384	27.682	27.682	-0.0005	-0.000131	-0.0011	0.00E+00
199.084	0.9087	0.9062	2.955995	2.955668	3.15E-02	185.108	34.5382	-0.00032	-0.0025	96.5247	-67.77196	-69.9433	-0.0173	0	-0.0025	34.5415	34.5401	-0.0013	-0.000326	197	34.5415	34.5401	27.6828	27.6828	-0.0025	-0.000326	-0.0013	0.00E+00
200.095	0.9342	0.9322	2.958704	2.958416	3.13E-02	184.989	34.5437	-0.000285	-0.002	96.5208	-67.77196	-69.9433	-0.0313	0	-0.002	34.5476	34.5461	-0.0015	-0.000288	198	34.5476	34.5461	27.686	27.686	-0.002	-0.000288	-0.0015	0.00E+00
201.106	0.9393	0.9389	2.95933	2.959214	3.16E-02	184.927	34.5461	-0.000117	-0.0004	96.5428	-67.77196	-69.9433	-0.0252	0	-0.0004	34.5494	34.5484	-0.0011	-0.000115	199	34.5494	34.5484	27.6872	27.6872	-0.0004	-0.000115	-0.0011	0.00E+00
202.117	0.945	0.9444	2.959975	2.959833	3.14E-02	184.574	34.5478	-0.000141	-0.0007	96.4777	-67.77196	-69.94328	-0.0028	0	-0.0007	34.5508	34.5497	-0.0011	-0.000141	200	34.5508	34.5497	27.6879	27.6879	-0.0007	-0.000141	-0.0011	0.00E+00
203.128	0.9543	0.9543	2.960951	2.96086	3.14E-02	183.63	34.5496	-0.000093	0	96.4133	-67.77198	-69.94326	0.0391	0	-6.02E-07	34.5525	34.5513	-0.0012	-0.000091	201	34.5525	34.5513	27.6887	27.6887	-5.96E-07	-0.000091	-0.0012	0.00E+00
204.139	0.9723	0.9729	2.962859	2.962832	3.13E-02	183.346	34.5533	-0.000031	0.0006	96.469	-67.77198	-69.94326	0.013	0	0.0006	34.5565	34.5555	-0.0011	-0.000027	202	34.5565	34.5555	27.6907	27.6907	0.0006	-0.000027	-0.0011	0.00E+00
205.15	0.9823	0.9825	2.964012	2.963954	3.17E-02	183.37	34.5566	-0.00006	0.0002	96.4308	-67.77198	-69.94326	0.0084	0	0.0002	34.5597	34.5588	-0.001	-0.000058	203	34.5597	34.5588	27.6926	27.6926	0.0002	-0.000058	-0.001	0.00E+00
206.161	0.9844	0.9815	2.964296	2.963857	3.12E-02	182.771	34.5566	-0.000433	-0.0029	96.4611	-67.77198	-69.94328	-0.0074	0	-0.0029	34.5604	34.5579	-0.0024	-0.000439	204	34.5604	34.5579	27.6931	27.6931	-0.0029	-0.000439	-0.0024	0.00E+00
207.172	1.0109	1.0122	2.967002	2.967076	3.15E-02	182.305	34.5628	0.000065	0.0013	96.4765	-67.77198	-69.94328	-0.0139	0	0.0013	34.5653	34.5648	-0.0006	0.000074	205	34.5653	34.5648	27.6952	27.6952	0.0013	0.000074	-0.0005	0.00E+00
208.183	1.0206	1.0206	2.96815	2.968057	3.15E-02	182.33	34.5655	-0.000094	0	96.4768	-67.77198	-69.94327	-0.0287	0	0	34.5688	34.5676	-0.0012	-0.000093	206	34.5688	34.5676	27.6974	27.6974	0	-0.000093	-0.0012	0.00E+00
209.194	1.0237	1.0239	2.968537	2.968459	3.16E-02	182.13	34.5666	-0.00008	0.0002	96.4745	-67.77198	-69.94326	-0.0259	0	0.0002	34.5697	34.5685	-0.0012	-0.000078	207	34.5697	34.5685	27.6979	27.6979	0.0002	-0.000078	-0.0012	0.00E+00
210.206	1.0255	1.0256	2.96876	2.968686	3.14E-02	182.123	34.5673	-0.000076	0.0001	96.4872	-67.77198	-69.94326	-0.0165	0	0.0001	34.57	34.5689	-0.0011	-0.000074	208	34.57	34.5689	27.698	27.698	0.0001	-0.000074	-0.0011	0.00E+00
211.217	1.0292	1.0295	2.969162	2.969103	3.14E-02	181.612	34.5682	-0.00006	0.0003	96.4205	-67.77198	-69.94328	-0.0233	0	0.0003	34.5705	34.5694	-0.0011	-0.000059	209	34.5705	34.5694	27.6982	27.6982	0.0003	-0.000059	-0.0011	0.00E+00
212.228	1.0391	1.0387	2.970211	2.9701	3.14E-02	181.462	34.5701	-0.000111	-0.0004	96.4804	-67.77198	-69.94327	0.01	0	-0.0004	34.5725	34.5714	-0.001	-0.000111	210	34.5725	34.5714	27.6991	27.6991	-0.0004	-0.000111	-0.001	0.00E+00
213.239	1.0436	1.0436	2.970739	2.970652	3.13E-02	181.095	34.5712	-0.000087	0	96.5035	-67.772	-69.94324	-0.0193	0	0	34.5736	34.5725	-0.0011	-0.000086	211	34.5736	34.5725	27.6998	27.6998	0	-0.000087	-0.0011	0.00E+00
214.25	1.052	1.0518	2.971648	2.971528	3.13E-02	180.843	34.5727	-0.00012	-0.0002	96.4646	-67.772	-69.94324	-0.0323	0	-0.0002	34.5754	34.5741	-0.0013	-0.00012	212	34.5754	34.5741	27.7006	27.7006	-0.0002	-0.00012	-0.0013	0.00E+00
215.261	1.0606	1.0606	2.972597	2.972506	3.14E-02	180.601	34.5751	-0.000092	0	96.4875	-67.772	-69.94325	-0.0051	0	0	34.5776	34.5764	-0.0012	-0.000091	213	34.5776	34.5764	27.7018	27.7018	0	-0.000091	-0.0012	0.00E+00
216.272	1.0682	1.0684	2.973443	2.973372	3.16E-02	180.157	34.5771	-0.000073	0.0002	96.4991	-67.772	-69.94324	-0.0073	0	0.0002	34.5794	34.5783	-0.0011	-0.000071	214	34.5794	34.5783	27.7027	27.7027	0.0002	-0.000071	-0.0011	0.00E+00
217.284	1.0783	1.078	2.974538	2.97443	3.14E-02	179.723	34.5793	-0.000107	-0.0003	96.4853	-67.772	-69.94324	-0.0311	0	-0.0003	34.5817	34.5806	-0.0011	-0.000108	215	34.5817	34.5806	27.7039	27.7039	-0.0003	-0.000108	-0.0011	0.00E+00
218.295	1.0931	1.0932	2.976121	2.976043	3.13E-02	179.383	34.5823	-0.00008	0.0001	96.5056	-67.772	-69.94324	-0.035	0	0.0001	34.585	34.5839	-0.0012	-0.000079	216	34.585	34.5839	27.7056	27.7056	0.0001	-0.000079	-0.0012	0.00E+00
219.306	1.1142	1.1143	2.978395	2.978362	3.17E-02	179.306	34.588	-0.000033	0.0001	96.4821	-67.772	-69.94324	-0.0374	0	0.0001	34.5903	34.5898	-0.0005	-0.000032	217	34.5903	34.5898	27.7084	27.7084	0.0001	-0.000032	-0.0005	0.00E+00
220.317	1.1165	1.1165	2.978744	2.978653	3.13E-02	179.215	34.589	-0.000091	0	96.5238	-67.772	-69.94324	-0.0363	0	0	34.5916	34.5904	-0.0012	-0.000091	218	34.5916	34.5904	27.7093	27.7093	0	-0.000091	-0.0012	0.00E+00
221.328	1.1171	1.1169	2.978845	2.978745	3.15E-02	179.08	34.5893	-0.0001	-0.0002	96.4816	-67.772	-69.94324	-0.0205	0	-0.0002	34.5917	34.5906	-0.0011	-0.0001	219	34.5917	34.5906	27.7093	27.7093	-0.0002	-0.0001	-0.0011	0.00E+00
222.339	1.1186	1.1184	2.97905	2.978942	3.12E-02	179.186	34.5897	-0.000107	-0.0001	96.423	-67.772	-69.94324	-0.0134	0	-0.0002	34.5921	34.5908	-0.0012	-0.000108	220	34.5921	34.5908	27.7095	27.7095	-0.0002	-0.000108	-0.0012	0.00E+00
223.351	1.1214	1.1213	2.979378	2.979279	3.15E-02	179.071	34.5904	-0.000099	0	96.4687	-67.772	-69.94324	-0.0303	0	0	34.5926	34.5914	-0.0012	-0.000099	221	34.5926	34.5914	27.7098	27.7098	0	-0.000099	-0.0012	0.00E+00
224.362	1.1265	1.1266	2.979955	2.979872	3.14E-02	178.798	34.5917	-0.000083	0.0001	96.5124	-67.772	-69.94324	-0.0212	0	0.0001	34.5938	34.5926	-0.0012	-0.000083	222	34.5938	34.5926	27.7104	27.7104	0.0001	-0.000083	-0.0012	0.00E+00
225.373	1.1291	1.1291	2.980274	2.980181	3.13E-02	178.617	34.5924	-0.000093	0	96.5121	-67.772	-69.94324	-0.0261	0	0	34.5943	34.5932	-0.0012	-0.000093	223	34.5943	34.5932	27.7106	27.7106	0	-0.000093	-0.0012	0.00E+00
226.384	1.1356	1.1356	2.980943	2.980865	3.13E-02	178.575	34.5933	-0.000078	0.0001	96.5318	-67.772	-69.94323	-0.031	0	0.0001	34.5952	34.5941	-0.0011	-0.000078	224	34.5952	34.5941	27.7109	27.7109	0.0001	-0.000078	-0.0011	0.00E+00
227.395	1.1479	1.1484	2.98231	2.982285	3.14E-02	178.417	34.5966	-0.000026	0.0004	96.5125	-67.772	-69.94322	-0.0181	0	0.0004	34.5985	34.5977	-0.0008	-0.000025	225	34.5985	34.5977	27.7127	27.7127	0.0004	-0.000025	-0.0008	0.00E+00
228.407	1.1595	1.1599	2.983636	2.98358	3.13E-02	178.148	34.5996	-0.000057	0.0004	96.5363	-67.772	-69.94322	-0.0243	0	0.0004	34.6021	34.6009	-0.0012	-0.000057	226	34.6021	34.6009	27.7148	27.7148	0.0004	-0.000057	-0.0012	0.00E+00
229.418	1.1692	1.1689	2.98472	2.984607	3.13E-02	178.055	34.6022	-0.000113	-0.0002	96.5269	-67.77202	-69.94324	-0.0235	0	-0.0002	34.6047	34.6035	-0.0012	-0.000114	227	34.6047	34.6035	27.7162	27.7162	-0.0002	-0.000113	-0.0012	0.00E+00
230.429	1.1711	1.1709	2.984978	2.98486	3.13E-02	177.998	34.6029	-0.000118	-0.0002	96.5377	-67.77202	-69.94324	-0.0214	0	-0.0002	34.6052	34.604	-0.0013	-0.000118	228	34.6052	34.604	27.7166	27.7166	-0.0002	-0.000118	-0.0013	0.00E+00
231.44	1.1753	1.1753	2.985458	2.985371	3.13E-02	177.832	34.6041	-0.000087	0	96.5264	-67.772	-69.94324	-0.0281	0	0	34.6062	34.6051	-0.0011	-0.000087	229	34.6062	34.6051	27.7171	27.7171	0	-0.000087	-0.0011	0.00E+00
232.451	1.1836	1.1833	2.986382	2.98627	3.14E-02	177.688	34.6061	-0.000112	-0.0002	96.5113	-67.772	-69.94324	0.0073	0	-0.0002	34.6083	34.6071	-0.0012	-0.000112	230	34.6083	34.6071	27.7182	27.7182	-0.0002	-0.000112	-0.0012	0.00E+00
233.463	1.1874	1.1869	2.986841	2.986708	3.12E-02	177.554	34.6072	-0.000131	-0.0005	96.4793	-67.77201	-69.94324	-0.0323	0	-0.0005	34.6093	34.6082	-0.0011	-0.000133	231	34.6093	34.6082	27.7187	27.7187	-0.0005	-0.000133	-0.0011	0.00E+00
234.474	1.1923	1.1921	2.987403	2.987302	3.11E-02	177.648	34.6084	-0.000101	-0.0002	96.4788	-67.77202	-69.94324	-0.0332	0	-0.0001	34.6106	34.6094	-0.0011	-0.000101	232	34.6106	34.6094	27.7194	27.7194	-0.0001	-0.000101	-0.0011	0.00E+00
235.485	1.1956	1.1958	2.987797	2.987731	3.12E-02	177.341	34.6094	-0.000068	0.0003	96.5267	-67.77202	-69.94323	-0.0284	0	0.0003	34.6114	34.6102	-0.0012	-0.000066	233	34.6114	34.6102	27.7198	27.7198	0.0003	-0.000066	-0.0012	0.00E+00
236.496	1.1984	1.1981	2.988125	2.988022	3.13E-02	177.113	34.6101	-0.000101	-0.0002	96.5243	-67.77202	-69.94322	-0.0349	0	-0.0002	34.6119	34.6108	-0.0011	-0.000102	234	34.6119	34.6108	27.72	27.72	-0.0002	-0.000102	-0.0011	0.00E+00
237.508	1.1998	1.1996	2.98833	2.988226	3.13E-02	177.209	34.6106	-0.000104	-0.0002	96.5297	-67.77202	-69.94322	-0.0359	0	-0.0002	34.6123	34.6112	-0.0011	-0.000104	235	34.6123	34.6112	27.7203	27.7203	-0.0002	-0.000104	-0.0011	0.00E+00
238.519	1.2037	1.2038	2.988781	2.988691	3.12E-02	177.115	34.6113	-0.00009	0	96.5501	-67.77202	-69.94322	-0.0339	0	0.0001	34.6132	34.612	-0.0012	-0.00009	236	34.6132	34.612	27.7207	27.7207	0.0001	-0.00009	-0.0012	0.00E+00
239.53	1.2131	1.2133	2.989845	2.989759	3.13E-02	176.978	34.6137	-0.000086	0.0002	96.4305	-67.77202	-69.94322	-0.037	0	0.0002	34.6158	34.6145	-0.0013	-0.000086	237	34.6158	34.6145	27.7222	27.7222	0.0002	-0.000086	-0.0013	0.00E+00
240.541	1.2211	1.2211	2.990742	2.99066	3.12E-02	176.778	34.616	-0.000083	0	96.4933	-67.77202	-69.94322	-0.0368	0	0	34.6179	34.6168	-0.0011	-0.000082	238	34.6179	34.6168	27.7233	27.7233	0	-0.000082	-0.0011	0.00E+00
241.553	1.2245	1.2244	2.991145	2.991054	3.13E-02	176.791	34.6168	-0.00009	-0.0001	96.5075	-67.77202	-69.94322	-0.0333	0	-0.0001	34.6187	34.6176	-0.0011	-0.00009	239	34.6187	34.6176	27.7237	27.7237	-0.0001	-0.00009	-0.0011	0.00E+00
242.564	1.229	1.2291	2.991696	2.991601	3.12E-02	176.596	34.618	-0.000095	0.0001	96.4999	-67.77202	-69.94322	-0.0356	0	0.0001	34.6201	34.6188	-0.0013	-0.000095	240	34.6201	34.6188	27.7246	27.7246	0.0001	-0.000095	-0.0013	0.00E+00
243.575	1.23	1.23	2.991834	2.991732	3.14E-02	176.71	34.6183	-0.000103	0	96.5255	-67.77202	-69.94321	-0.0244	0	0	34.6203	34.619	-0.0013	-0.000103	241	34.6203	34.619	27.7246	27.7246	0	-0.000103	-0.0013	0.00E+00
244.586	1.2338	1.2336	2.992263	2.992157	3.13E-02	176.472	34.6192	-0.000105	-0.0002	96.513	-67.77202	-69.9432	-0.0339	0	-0.0002	34.6209	34.6199	-0.0011	-0.000106	242	34.6209	34.6199	27.7249	27.7249	-0.0002	-0.000106	-0.0011	0.00E+00
245.598	1.2452	1.2448	2.993526	2.993406	3.14E-02	176.212	34.622	-0.000119	-0.0005	96.5214	-67.77202	-69.9432	-0.0352	0	-0.0005	34.6239	34.6229	-0.001	-0.00012	243	34.6239	34.6229	27.7265	27.7265	-0.0005	-0.00012	-0.001	0.00E+00
246.609	1.2516	1.2515	2.994296	2.994199	3.13E-02	176.146	34.6241	-0.000097	-0.0001	96.5378	-67.77202	-69.9432	-0.0344	0	-0.0001	34.6261	34.625	-0.0011	-0.000097	244	34.6261	34.625	27.7278	27.7278	-0.0001	-0.000097	-0.0011	0.00E+00
247.62	1.2557	1.2555	2.994788	2.994672	3.13E-02	176.099	34.6252	-0.000116	-0.0002	96.5346	-67.77202	-69.9432	-0.0335	0	-0.0002	34.6273	34.6261	-0.0012	-0.000117	245	34.6273	34.6261	27.7285	27.7285	-0.0002	-0.000117	-0.0012	0.00E+00
248.632	1.2597	1.2596	2.995267	2.995153	3.13E-02	175.944	34.6263	-0.000114	-0.0001	96.5124	-67.77202	-69.9432	-0.0148	0	-0.0001	34.6284	34.6271	-0.0013	-0.000114	246	34.6284	34.6271	27.7291	27.7291	-0.0001	-0.000114	-0.0013	0.00E+00
249.643	1.263	1.2629	2.995669	2.995574	3.12E-02	175.858	34.6275	-0.000095	-0.0001	96.5018	-67.77202	-69.9432	-0.0289	0	-0.0001	34.6293	34.6282	-0.0012	-0.000095	247	34.6293	34.6282	27.7296	27.7296	-0.0001	-0.000095	-0.0012	0.00E+00
250.654	1.2671	1.2669	2.996144	2.996044	3.13E-02	175.617	34.6285	-0.000099	-0.0002	96.4859	-67.77202	-69.9432	-0.0145	0	-0.0002	34.6303	34.6292	-0.0011	-0.0001	248	34.6303	34.6292	27.7301	27.7301	-0.0002	-0.0001	-0.0011	0.00E+00
251.666	1.2736	1.2733	2.996893	2.996765	3.12E-02	175.707	34.63	-0.000127	-0.0003	96.5387	-67.77202	-69.94321	-0.0302	0	-0.0003	34.6321	34.6308	-0.0013	-0.000128	249	34.6321	34.6308	27.7311	27.7311	-0.0003	-0.000128	-0.0013	0.00E+00
252.677	1.2777	1.2775	2.99742	2.997307	3.12E-02	175.668	34.6316	-0.000113	-0.0001	96.5364	-67.77202	-69.94322	-0.0264	0	-0.0001	34.6337	34.6324	-0.0013	-0.000113	250	34.6337	34.6324	27.7321	27.7321	-0.0001	-0.000113	-0.0013	0.00E+00
253.688	1.2796	1.2794	2.997654	2.997546	3.13E-02	175.657	34.6321	-0.000108	-0.0002	96.5422	-67.77202	-69.94322	-0.031	0	-0.0002	34.634	34.6328	-0.0012	-0.000108	251	34.634	34.6328	27.7322	27.7322	-0.0002	-0.000108	-0.0012	0.00E+00
254.7	1.2851	1.2849	2.998281	2.998177	3.10E-02	175.587	34.6335	-0.000103	-0.0001	96.5521	-67.77202	-69.94322	-0.024	0	-0.0001	34.6354	34.6342	-0.0012	-0.000104	252	34.6354	34.6342	27.7329	27.7329	-0.0001	-0.000104	-0.0012	0.00E+00
255.711	1.2899	1.2898	2.99889	2.998782	3.10E-02	175.617	34.6352	-0.000109	-0.0001	96.5511	-67.77202	-69.94322	-0.0372	0	-0.0001	34.6372	34.6359	-0.0013	-0.000109	253	34.6372	34.6359	27.734	27.734	-0.0001	-0.000109	-0.0013	0.00E+00
256.722	1.2915	1.2913	2.999086	2.998984	3.10E-02	175.456	34.6356	-0.000103	-0.0001	96.5308	-67.77202	-69.94322	-0.0358	0	-0.0001	34.6374	34.6363	-0.0012	-0.000103	254	34.6374	34.6363	27.7341	27.7341	-0.0001	-0.000103	-0.0012	0.00E+00
257.734	1.2939	1.2938	2.999407	2.999292	3.11E-02	175.491	34.6362	-0.000115	-0.0001	96.5441	-67.77202	-69.94322	-0.0357	0	-0.0001	34.6382	34.6369	-0.0013	-0.000115	255	34.6382	34.6369	27.7345	27.7345	-0.0001	-0.000115	-0.0013	0.00E+00
258.745	1.2994	1.2991	3.000014	2.9999	3.08E-02	175.322	34.6376	-0.000114	-0.0004	96.5379	-67.77202	-69.94322	-0.0336	0	-0.0004	34.6393	34.6382	-0.001	-0.000114	256	34.6393	34.6383	27.735	27.735	-0.0004	-0.000114	-0.001	0.00E+00
259.756	1.3091	1.3089	3.001141	3.001042	3.10E-02	175.265	34.6406	-0.000099	-0.0002	96.5508	-67.77202	-69.94322	-0.0199	0	-0.0002	34.6424	34.6414	-0.001	-0.0001	257	34.6424	34.6414	27.7368	27.7368	-0.0002	-0.000099	-0.001	0.00E+00
260.768	1.3159	1.3156	3.001923	3.00181	3.02E-02	175.107	34.6424	-0.000113	-0.0003	96.5329	-67.77202	-69.94322	-0.0232	0	-0.0003	34.6443	34.6432	-0.0011	-0.000113	258	34.6443	34.6432	27.7379	27.7379	-0.0003	-0.000113	-0.0011	0.00E+00
261.779	1.3237	1.323	3.002846	3.002681	3.07E-02	174.799	34.6446	-0.000164	-0.0007	96.5381	-67.77203	-69.94324	-0.0329	0	-0.0007	34.6469	34.6455	-0.0013	-0.000165	259	34.6469	34.6455	27.7394	27.7394	-0.0007	-0.000165	-0.0013	0.00E+00
262.79	1.3315	1.3312	3.003766	3.003647	3.10E-02	175.043	34.6472	-0.000118	-0.0003	96.4532	-67.77204	-69.94323	-0.0385	0	-0.0003	34.6494	34.6482	-0.0012	-0.000119	260	34.6494	34.6482	27.7409	27.7409	-0.0003	-0.000119	-0.0012	0.00E+00
263.802	1.3339	1.3336	3.004074	3.003957	3.13E-02	175.15	34.648	-0.000119	-0.0003	96.5077	-67.77204	-69.94323	-0.0296	0	-0.0003	34.6502	34.649	-0.0012	-0.000117	261	34.6502	34.649	27.7413	27.7413	-0.0003	-0.000117	-0.0012	0.00E+00
264.813	1.3361	1.336	3.004375	3.004272	3.13E-02	174.877	34.649	-0.000103	-0.0001	96.5554	-67.77204	-69.94324	-0.0408	0	-0.0001	34.651	34.6498	-0.0012	-0.000103	262	34.651	34.6498	27.7418	27.7418	-0.0001	-0.000103	-0.0012	0.00E+00
265.825	1.3368	1.3371	3.004487	3.00444	3.08E-02	174.893	34.6494	-0.000049	0.0003	96.5439	-67.77204	-69.94324	-0.034	0	0.0003	34.6511	34.6501	-0.001	-0.000047	263	34.6511	34.6501	27.7419	27.7419	0.0003	-0.000047	-0.001	0.00E+00
266.836	1.3375	1.3374	3.004615	3.004515	3.12E-02	174.867	34.6495	-0.0001	-0.0001	96.5344	-67.77204	-69.94324	-0.0338	0	-0.0001	34.6513	34.6501	-0.0012	-0.0001	264	34.6513	34.6501	27.742	27.742	-0.0001	-0.0001	-0.0012	0.00E+00
267.847	1.3388	1.3386	3.004803	3.004694	3.13E-02	175.173	34.65	-0.00011	-0.0002	96.5476	-67.77204	-69.94324	-0.0199	0	-0.0002	34.6517	34.6504	-0.0012	-0.00011	265	34.6517	34.6505	27.7422	27.7422	-0.0002	-0.00011	-0.0012	0.00E+00
268.859	1.3405	1.3403	3.005041	3.004939	3.14E-02	174.842	34.6507	-0.000103	-0.0002	96.5342	-67.77204	-69.94324	-0.0408	0	-0.0002	34.6523	34.6511	-0.0011	-0.000102	266	34.6523	34.6511	27.7426	27.7426	-0.0002	-0.000102	-0.0011	0.00E+00
269.87	1.3424	1.3421	3.0053	3.005181	3.12E-02	174.951	34.6513	-0.000119	-0.0003	96.5335	-67.77204	-69.94324	-0.0421	0	-0.0003	34.6528	34.6517	-0.0012	-0.000119	267	34.6528	34.6517	27.7429	27.7429	-0.0003	-0.000119	-0.0012	0.00E+00
270.882	1.3448	1.3445	3.005611	3.00549	3.13E-02	174.95	34.652	-0.000122	-0.0004	96.5174	-67.77204	-69.94324	-0.0231	0	-0.0004	34.6535	34.6524	-0.0012	-0.000121	268	34.6535	34.6524	27.7433	27.7433	-0.0004	-0.000121	-0.0012	0.00E+00
271.893	1.3465	1.3462	3.005845	3.005713	3.13E-02	174.939	34.6524	-0.000131	-0.0003	96.5091	-67.77204	-69.94324	-0.0055	0	-0.0003	34.6541	34.6528	-0.0013	-0.000133	269	34.6541	34.6528	27.7436	27.7436	-0.0003	-0.000133	-0.0013	0.00E+00
272.904	1.3473	1.3471	3.005973	3.005867	3.11E-02	174.846	34.6527	-0.000107	-0.0001	96.5319	-67.77204	-69.94324	-0.0361	0	-0.0001	34.6543	34.6531	-0.0012	-0.000107	270	34.6543	34.6531	27.7437	27.7437	-0.0001	-0.000107	-0.0012	0.00E+00
273.916	1.3503	1.35	3.006362	3.00625	3.07E-02	174.852	34.6539	-0.000112	-0.0003	96.2611	-67.77204	-69.94324	-0.0372	0	-0.0003	34.6554	34.6542	-0.0011	-0.000112	271	34.6554	34.6542	27.7444	27.7444	-0.0003	-0.000112	-0.0011	0.00E+00
274.927	1.3528	1.3527	3.006746	3.006634	3.04E-02	174.979	34.6552	-0.000112	-0.0002	96.4175	-67.77204	-69.94324	-0.0312	0	-0.0002	34.6568	34.6556	-0.0013	-0.000112	272	34.6568	34.6556	27.7453	27.7453	-0.0002	-0.000112	-0.0013	0.00E+00
275.939	1.3561	1.3559	3.007178	3.007049	3.11E-02	174.83	34.6564	-0.000129	-0.0002	96.4783	-67.77204	-69.94324	-0.0449	0	-0.0003	34.6581	34.6568	-0.0014	-0.00013	273	34.6581	34.6568	27.7462	27.7462	-0.0003	-0.000129	-0.0014	0.00E+00
276.95	1.3596	1.3597	3.0076	3.007525	2.98E-02	174.755	34.6576	-0.000075	0.0002	96.5096	-67.77204	-69.94326	-0.0315	0	0.0002	34.6591	34.658	-0.0011	-0.000075	274	34.6591	34.658	27.7467	27.7467	0.0002	-0.000075	-0.0011	0.00E+00
277.962	1.3617	1.3617	3.007877	3.007782	3.03E-02	174.778	34.6581	-0.000096	0	96.527	-67.77204	-69.94326	-0.0314	0	0	34.6597	34.6585	-0.0012	-0.000095	275	34.6597	34.6585	27.747	27.747	0	-0.000095	-0.0012	0.00E+00
278.973	1.3632	1.3632	3.008085	3.007996	3.03E-02	174.591	34.6586	-0.000091	0	96.5352	-67.77203	-69.94326	-0.0317	0	0	34.6602	34.659	-0.0012	-0.000089	276	34.6602	34.659	27.7473	27.7473	0	-0.000089	-0.0012	0.00E+00
279.984	1.3664	1.3663	3.008533	3.008437	2.98E-02	174.591	34.6602	-0.000096	0	96.5265	-67.77202	-69.94326	-0.0243	0	0	34.6618	34.6606	-0.0012	-0.000096	277	34.6618	34.6606	27.7484	27.7484	0	-0.000096	-0.0012	0.00E+00
280.996	1.3672	1.3671	3.008654	3.008569	3.07E-02	174.603	34.6605	-0.000085	-0.0001	96.5154	-67.77202	-69.94328	-0.0446	0	-0.0001	34.6618	34.6608	-0.0009	-0.000085	278	34.6618	34.6608	27.7483	27.7483	-0.0001	-0.000085	-0.0009	0.00E+00
282.007	1.368	1.3678	3.008807	3.008698	3.08E-02	174.533	34.6608	-0.000109	-0.0002	96.5372	-67.77202	-69.94328	-0.0504	0	-0.0002	34.6623	34.6611	-0.0012	-0.000109	279	34.6623	34.6611	27.7487	27.7487	-0.0002	-0.000109	-0.0012	0.00E+00
283.019	1.3682	1.3678	3.008888	3.008743	3.01E-02	174.758	34.6609	-0.000144	-0.0004	96.5314	-67.77202	-69.94328	-0.0319	0	-0.0004	34.6625	34.6611	-0.0014	-0.000146	280	34.6625	34.6611	27.7488	27.7488	-0.0004	-0.000146	-0.0014	0.00E+00
284.03	1.3696	1.3692	3.00907	3.008949	3.11E-02	174.604	34.6613	-0.000122	-0.0004	96.5249	-67.77202	-69.94328	-0.0393	0	-0.0004	34.6627	34.6616	-0.0012	-0.000121	281	34.6627	34.6616	27.7489	27.7489	-0.0004	-0.000121	-0.0012	0.00E+00
