PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
2745.952	0.4537	0.4538	3.036208	3.035995	1.00E-12	200.927	34.7019	-0.000214	0.0001	96.5924	-67.15758	-74.47666	-0.0746	0	0.0001	34.7047	34.7019	-0.0028	-0.000213	2701	34.7047	34.7019	27.8424	27.8424	0.0001	-0.000213	-0.0028	0.00E+00
2746.976	0.4536	0.4537	3.036243	3.036038	1.00E-12	200.772	34.702	-0.000206	0.0002	96.5934	-67.15758	-74.47666	-0.0695	0	0.0002	34.7047	34.7019	-0.0028	-0.000206	2702	34.7047	34.7019	27.8424	27.8424	0.0002	-0.000206	-0.0028	0.00E+00
2747.999	0.4536	0.4537	3.036276	3.036065	1.00E-12	200.647	34.7018	-0.000211	0.0001	96.5796	-67.15759	-74.47666	-0.0718	0	0.0001	34.7046	34.7019	-0.0028	-0.000211	2703	34.7046	34.7019	27.8423	27.8423	0.0001	-0.000211	-0.0028	0.00E+00
2749.022	0.4536	0.4537	3.036308	3.036091	1.00E-12	200.84	34.7016	-0.000217	0.0001	96.5806	-67.15759	-74.47666	-0.0729	0	0.0001	34.7045	34.7016	-0.0029	-0.000217	2704	34.7045	34.7016	27.8423	27.8423	0.0001	-0.000217	-0.0029	0.00E+00
2750.045	0.4541	0.4542	3.036389	3.036172	1.00E-12	200.59	34.7017	-0.000216	0.0001	96.5849	-67.1576	-74.47666	-0.0737	0	0.0001	34.7045	34.7017	-0.0028	-0.000216	2705	34.7046	34.7017	27.8423	27.8423	0.0001	-0.000216	-0.0028	0.00E+00
2751.068	0.4538	0.4538	3.036406	3.036187	1.00E-12	200.656	34.7018	-0.00022	0.0001	96.5792	-67.1576	-74.47668	-0.0722	0	0	34.7046	34.7018	-0.0029	-0.000219	2706	34.7046	34.7018	27.8423	27.8423	0	-0.000219	-0.0029	0.00E+00
2752.091	0.4536	0.4537	3.036445	3.036226	1.00E-12	200.596	34.7019	-0.000218	0.0001	96.5808	-67.1576	-74.47669	-0.0802	0	0.0001	34.7048	34.7018	-0.0029	-0.000219	2707	34.7048	34.7018	27.8425	27.8425	0.0001	-0.000219	-0.0029	0.00E+00
2753.115	0.4534	0.4535	3.036458	3.036242	1.00E-12	200.907	34.7019	-0.000216	0	96.5656	-67.1576	-74.47669	-0.101	0	0	34.7047	34.7019	-0.0028	-0.000217	2708	34.7047	34.7019	27.8424	27.8424	0	-0.000217	-0.0028	0.00E+00
2754.138	0.4534	0.4535	3.036481	3.036264	1.00E-12	200.76	34.7016	-0.000218	0.0001	96.5722	-67.1576	-74.47668	-0.0845	0	0.0001	34.7045	34.7016	-0.0028	-0.000218	2709	34.7045	34.7016	27.8422	27.8422	0.0001	-0.000218	-0.0028	0.00E+00
2755.161	0.4537	0.4538	3.036531	3.036333	1.00E-12	200.677	34.7017	-0.000199	0.0001	96.582	-67.1576	-74.47666	-0.0717	0	0.0001	34.7043	34.7017	-0.0027	-0.000198	2710	34.7043	34.7017	27.8421	27.8421	0.0001	-0.000198	-0.0027	0.00E+00
2756.184	0.4534	0.4534	3.036576	3.036345	1.00E-12	200.682	34.7018	-0.000229	0	96.5789	-67.1576	-74.47666	-0.0718	0	0	34.7047	34.7018	-0.0029	-0.00023	2711	34.7047	34.7018	27.8424	27.8424	0	-0.00023	-0.0029	0.00E+00
2757.207	0.4534	0.4534	3.036605	3.036394	1.00E-12	200.897	34.7019	-0.000213	0	96.5788	-67.1576	-74.47666	-0.0741	0	0	34.7046	34.7019	-0.0027	-0.000212	2712	34.7046	34.7019	27.8423	27.8423	0	-0.000211	-0.0027	0.00E+00
2758.23	0.4534	0.4535	3.036656	3.036438	1.00E-12	200.805	34.7018	-0.000217	0.0001	96.5807	-67.1576	-74.47666	-0.067	0	0.0001	34.7047	34.7018	-0.0028	-0.000218	2713	34.7047	34.7018	27.8424	27.8424	0.0001	-0.000218	-0.0028	0.00E+00
2759.254	0.4535	0.4535	3.036683	3.036465	1.00E-12	200.875	34.7017	-0.000219	0	96.5789	-67.1576	-74.47666	-0.0648	0	0	34.7045	34.7017	-0.0028	-0.000219	2714	34.7045	34.7017	27.8423	27.8423	0	-0.000218	-0.0028	0.00E+00
2760.277	0.4536	0.4536	3.036718	3.0365	1.00E-12	200.594	34.7016	-0.000218	0	96.5779	-67.1576	-74.47666	-0.0692	0	0	34.7043	34.7016	-0.0027	-0.000218	2715	34.7043	34.7016	27.8421	27.8421	0	-0.000218	-0.0027	0.00E+00
2761.3	0.4538	0.4537	3.036779	3.036559	1.00E-12	200.654	34.7017	-0.00022	-0.0001	96.5861	-67.15762	-74.47666	-0.0718	0	-0.0001	34.7044	34.7017	-0.0026	-0.00022	2716	34.7044	34.7017	27.8421	27.8421	-0.0001	-0.00022	-0.0026	0.00E+00
2762.323	0.4537	0.4538	3.036829	3.036607	1.00E-12	200.679	34.7017	-0.000222	0.0001	96.5906	-67.15762	-74.47664	-0.0721	0	0.0001	34.7046	34.7017	-0.0029	-0.000223	2717	34.7046	34.7017	27.8423	27.8423	0.0001	-0.000222	-0.0029	0.00E+00
2763.346	0.4536	0.4536	3.036859	3.036652	1.00E-12	200.682	34.7019	-0.000208	0	96.5818	-67.1576	-74.47664	-0.0747	0	0	34.7046	34.7019	-0.0027	-0.000207	2718	34.7046	34.7019	27.8423	27.8423	0	-0.000207	-0.0027	0.00E+00
2764.37	0.4533	0.4534	3.036875	3.036668	1.00E-12	200.697	34.7019	-0.000207	0.0001	96.588	-67.1576	-74.47664	-0.0694	0	0.0001	34.7046	34.7019	-0.0027	-0.000207	2719	34.7046	34.7019	27.8423	27.8423	0.0001	-0.000207	-0.0027	0.00E+00
2765.393	0.4533	0.4534	3.036905	3.036686	1.00E-12	200.819	34.7017	-0.00022	0.0001	96.583	-67.1576	-74.47664	-0.0699	0	0.0001	34.7045	34.7017	-0.0029	-0.000219	2720	34.7045	34.7017	27.8423	27.8423	0.0001	-0.000219	-0.0029	0.00E+00
2766.416	0.4532	0.4533	3.036924	3.036712	1.00E-12	200.742	34.7016	-0.000212	0.0001	96.5786	-67.1576	-74.47664	-0.0684	0	0.0001	34.7044	34.7016	-0.0028	-0.000212	2721	34.7044	34.7016	27.8422	27.8422	0.0001	-0.000212	-0.0028	0.00E+00
2767.439	0.4533	0.4533	3.036967	3.036756	1.00E-12	200.855	34.7016	-0.000211	0.0001	96.5772	-67.15761	-74.47664	-0.0701	0	0.0001	34.7043	34.7016	-0.0028	-0.000211	2722	34.7043	34.7016	27.8421	27.8421	0.0001	-0.000211	-0.0028	0.00E+00
2768.463	0.4532	0.4533	3.037003	3.036782	1.00E-12	200.615	34.7015	-0.000221	0	96.5742	-67.15761	-74.47664	-0.0696	0	0	34.7044	34.7015	-0.0029	-0.000221	2723	34.7044	34.7015	27.8422	27.8422	0	-0.000221	-0.0029	0.00E+00
2769.486	0.4531	0.4531	3.037024	3.036809	1.00E-12	200.688	34.7016	-0.000215	0	96.5787	-67.15762	-74.47664	-0.0726	0	0	34.7043	34.7016	-0.0027	-0.000215	2724	34.7043	34.7016	27.8421	27.8421	0	-0.000215	-0.0027	0.00E+00
2770.509	0.4532	0.4531	3.037078	3.03686	1.00E-12	200.751	34.7016	-0.000217	0	96.5745	-67.1576	-74.47665	-0.0751	0	0	34.7044	34.7016	-0.0027	-0.000218	2725	34.7044	34.7016	27.8422	27.8422	0	-0.000218	-0.0027	0.00E+00
2771.532	0.4531	0.4531	3.037118	3.036894	1.00E-12	200.813	34.7017	-0.000224	0	96.5789	-67.1576	-74.47666	-0.0733	0	0	34.7045	34.7017	-0.0028	-0.000224	2726	34.7045	34.7017	27.8423	27.8423	0	-0.000224	-0.0028	0.00E+00
2772.556	0.453	0.453	3.037148	3.036936	1.00E-12	200.652	34.7018	-0.000213	-1.53E-07	96.5779	-67.1576	-74.47666	-0.0738	0	0	34.7045	34.7018	-0.0027	-0.000212	2727	34.7045	34.7018	27.8422	27.8422	0	-0.000212	-0.0027	0.00E+00
2773.579	0.4529	0.453	3.037177	3.036961	1.00E-12	200.704	34.7016	-0.000216	0.0001	96.574	-67.15762	-74.47666	-0.0744	0	0.0001	34.7044	34.7016	-0.0029	-0.000216	2728	34.7044	34.7016	27.8422	27.8422	0.0001	-0.000216	-0.0029	0.00E+00
2774.602	0.4532	0.4531	3.037231	3.03701	1.00E-12	200.733	34.7016	-0.000221	-0.0001	96.5714	-67.15762	-74.47666	-0.0747	0	-0.0001	34.7043	34.7016	-0.0027	-0.000221	2729	34.7043	34.7016	27.8421	27.8421	-0.0001	-0.000221	-0.0027	0.00E+00
2775.625	0.4531	0.4531	3.037266	3.037054	1.00E-12	200.754	34.7017	-0.000212	0	96.5766	-67.15762	-74.47666	-0.0668	0	0	34.7044	34.7017	-0.0027	-0.000213	2730	34.7044	34.7017	27.8422	27.8422	0	-0.000213	-0.0027	0.00E+00
2776.649	0.4532	0.4531	3.037317	3.037106	1.00E-12	200.441	34.7018	-0.000212	0	96.577	-67.15762	-74.47666	-0.0626	0	0	34.7045	34.7018	-0.0027	-0.00021	2731	34.7045	34.7018	27.8422	27.8422	0	-0.000211	-0.0027	0.00E+00
2777.672	0.4532	0.4532	3.037359	3.037153	1.00E-12	200.869	34.7018	-0.000205	0	96.5766	-67.15762	-74.47666	-0.0696	0	0	34.7044	34.7018	-0.0026	-0.000206	2732	34.7044	34.7018	27.8422	27.8422	0	-0.000206	-0.0026	0.00E+00
2778.695	0.4532	0.4532	3.037399	3.037187	1.00E-12	200.88	34.7017	-0.000212	0.0001	96.5651	-67.15762	-74.47666	-0.0757	0	0.0001	34.7045	34.7017	-0.0028	-0.000212	2733	34.7045	34.7017	27.8423	27.8423	0.0001	-0.000212	-0.0028	0.00E+00
2779.719	0.4531	0.4531	3.037423	3.037208	1.00E-12	200.599	34.7017	-0.000215	0	96.5666	-67.15762	-74.47666	-0.0702	0	0	34.7044	34.7016	-0.0027	-0.000215	2734	34.7044	34.7016	27.8422	27.8422	0	-0.000215	-0.0027	0.00E+00
2780.742	0.4532	0.4532	3.03747	3.037248	1.00E-12	200.467	34.7016	-0.000222	0	96.5605	-67.15762	-74.47667	-0.0704	0	0	34.7044	34.7016	-0.0028	-0.000222	2735	34.7044	34.7016	27.8422	27.8422	0	-0.000222	-0.0028	0.00E+00
2781.765	0.4532	0.4532	3.037505	3.037286	1.00E-12	200.467	34.7016	-0.000219	0	96.5684	-67.15762	-74.47668	-0.0671	0	0	34.7044	34.7016	-0.0028	-0.000219	2736	34.7044	34.7016	27.8422	27.8422	0	-0.000219	-0.0028	0.00E+00
2782.789	0.453	0.453	3.03753	3.037314	1.00E-12	200.625	34.7016	-0.000217	0	96.5693	-67.15762	-74.47668	-0.0705	0	0	34.7044	34.7016	-0.0028	-0.000217	2737	34.7044	34.7016	27.8422	27.8422	0	-0.000216	-0.0028	0.00E+00
2783.812	0.453	0.453	3.037568	3.037352	1.00E-12	200.619	34.7016	-0.000216	0.0001	96.5687	-67.15762	-74.47666	-0.0694	0	0.0001	34.7044	34.7016	-0.0028	-0.000216	2738	34.7044	34.7016	27.8422	27.8422	0.0001	-0.000216	-0.0028	0.00E+00
2784.835	0.4529	0.4529	3.037603	3.03738	1.00E-12	200.678	34.7016	-0.000222	0	96.5647	-67.15762	-74.47666	-0.0709	0	0	34.7044	34.7016	-0.0028	-0.000223	2739	34.7044	34.7016	27.8422	27.8422	0	-0.000223	-0.0028	0.00E+00
2785.859	0.4528	0.4528	3.037629	3.037421	1.00E-12	200.699	34.7017	-0.000209	0.0001	96.5627	-67.15762	-74.47666	-0.0907	0	0	34.7044	34.7017	-0.0027	-0.000208	2740	34.7044	34.7017	27.8422	27.8422	0	-0.000208	-0.0027	0.00E+00
2786.882	0.4528	0.4527	3.037668	3.037456	1.00E-12	200.659	34.7018	-0.000212	0	96.5623	-67.15762	-74.47668	-0.0825	0	0	34.7044	34.7018	-0.0027	-0.000212	2741	34.7044	34.7018	27.8422	27.8422	0	-0.000212	-0.0027	0.00E+00
2787.905	0.4528	0.4528	3.037705	3.037493	1.00E-12	200.561	34.7016	-0.000212	0.0001	96.5625	-67.15762	-74.47668	-0.0755	0	0.0001	34.7044	34.7016	-0.0028	-0.000212	2742	34.7044	34.7016	27.8422	27.8422	0.0001	-0.000212	-0.0028	0.00E+00
2788.929	0.4528	0.4529	3.037749	3.037533	1.00E-12	200.649	34.7015	-0.000216	0.0001	96.5669	-67.15764	-74.47668	-0.0704	0	0.0001	34.7044	34.7015	-0.0028	-0.000216	2743	34.7044	34.7015	27.8422	27.8422	0.0001	-0.000216	-0.0028	0.00E+00
2789.952	0.4529	0.4529	3.0378	3.037585	1.00E-12	200.609	34.7017	-0.000216	0	96.5561	-67.15764	-74.47668	-0.0672	0	0	34.7045	34.7017	-0.0028	-0.000215	2744	34.7045	34.7017	27.8423	27.8423	0	-0.000215	-0.0028	0.00E+00
2790.975	0.4528	0.4529	3.037837	3.037622	1.00E-12	200.905	34.7017	-0.000214	0.0001	96.5575	-67.15764	-74.47668	-0.0628	0	0.0001	34.7045	34.7017	-0.0028	-0.000214	2745	34.7045	34.7017	27.8423	27.8423	0.0001	-0.000214	-0.0028	0.00E+00
2791.999	0.4528	0.4529	3.037878	3.037657	1.00E-12	200.462	34.7017	-0.00022	0.0001	96.5649	-67.15764	-74.47668	-0.0683	0	0.0001	34.7046	34.7017	-0.0029	-0.000221	2746	34.7046	34.7017	27.8423	27.8423	0.0001	-0.000221	-0.0029	0.00E+00
2793.022	0.4528	0.4528	3.037906	3.037686	1.00E-12	200.595	34.7016	-0.00022	0	96.5666	-67.15764	-74.47667	-0.0694	0	0	34.7044	34.7016	-0.0028	-0.00022	2747	34.7044	34.7016	27.8422	27.8422	0	-0.00022	-0.0028	0.00E+00
2794.045	0.4529	0.4529	3.037945	3.037725	1.00E-12	200.357	34.7015	-0.00022	0	96.5721	-67.15764	-74.47668	-0.0686	0	0	34.7044	34.7015	-0.0028	-0.00022	2748	34.7044	34.7015	27.8422	27.8422	0	-0.00022	-0.0028	0.00E+00
2795.069	0.4528	0.4529	3.037989	3.037776	1.00E-12	200.914	34.7017	-0.000212	0	96.5627	-67.15764	-74.47668	-0.0681	0	0	34.7045	34.7017	-0.0027	-0.000213	2749	34.7045	34.7017	27.8423	27.8423	0	-0.000213	-0.0027	0.00E+00
2796.092	0.4528	0.4529	3.038039	3.037818	1.00E-12	200.634	34.7017	-0.000222	0.0001	96.5661	-67.15764	-74.47668	-0.0668	0	0.0001	34.7046	34.7017	-0.0029	-0.000221	2750	34.7046	34.7017	27.8424	27.8424	0.0001	-0.000221	-0.0029	0.00E+00
2797.116	0.4529	0.4529	3.038074	3.037852	1.00E-12	200.621	34.7016	-0.000222	0.0001	96.5635	-67.15764	-74.47668	-0.0672	0	0.0001	34.7045	34.7016	-0.0029	-0.000222	2751	34.7045	34.7016	27.8423	27.8423	0.0001	-0.000222	-0.0029	0.00E+00
2798.139	0.4529	0.4529	3.03812	3.037904	1.00E-12	200.43	34.7018	-0.000216	0	96.5782	-67.15764	-74.47668	-0.0637	0	0	34.7046	34.7018	-0.0028	-0.000216	2752	34.7046	34.7018	27.8423	27.8423	0	-0.000216	-0.0028	0.00E+00
2799.162	0.4527	0.4528	3.038141	3.037933	1.00E-12	200.576	34.7018	-0.000208	0.0001	96.5738	-67.15764	-74.47668	-0.0682	0	0.0001	34.7045	34.7018	-0.0027	-0.000208	2753	34.7046	34.7018	27.8423	27.8423	0.0001	-0.000208	-0.0027	0.00E+00
2800.186	0.4528	0.4528	3.038186	3.037967	1.00E-12	200.839	34.7018	-0.000219	0	96.5739	-67.15765	-74.47668	-0.0677	0	0	34.7046	34.7018	-0.0028	-0.000218	2754	34.7046	34.7018	27.8424	27.8424	0	-0.000218	-0.0028	0.00E+00
2801.209	0.4528	0.4529	3.038218	3.038	1.00E-12	200.645	34.7016	-0.000218	0.0001	96.5745	-67.15766	-74.47668	-0.0762	0	0.0001	34.7044	34.7016	-0.0028	-0.000217	2755	34.7044	34.7016	27.8422	27.8422	0.0001	-0.000217	-0.0028	0.00E+00
2802.232	0.453	0.4531	3.038272	3.038053	1.00E-12	200.368	34.7016	-0.000219	0.0001	96.5693	-67.15768	-74.47666	-0.0698	0	0.0001	34.7044	34.7015	-0.0029	-0.000219	2756	34.7044	34.7015	27.8422	27.8422	0.0001	-0.000219	-0.0029	0.00E+00
2803.256	0.4529	0.4529	3.038304	3.03809	1.00E-12	200.314	34.7017	-0.000215	0	96.5604	-67.15768	-74.47664	-0.0607	0	0	34.7045	34.7017	-0.0027	-0.000214	2757	34.7045	34.7017	27.8422	27.8422	0	-0.000214	-0.0027	0.00E+00
2804.28	0.4527	0.4528	3.038345	3.038125	1.00E-12	200.331	34.7018	-0.000218	0.0001	96.5528	-67.15768	-74.47664	-0.061	0	0.0001	34.7046	34.7018	-0.0028	-0.000219	2758	34.7046	34.7018	27.8424	27.8424	0.0001	-0.000219	-0.0028	0.00E+00
2805.303	0.4528	0.4527	3.038378	3.038159	1.00E-12	200.354	34.7018	-0.000219	0	96.556	-67.15768	-74.47664	-0.0666	0	0	34.7045	34.7018	-0.0028	-0.000219	2759	34.7045	34.7018	27.8423	27.8423	0	-0.000219	-0.0028	0.00E+00
2806.326	0.4527	0.4527	3.038408	3.038188	1.00E-12	200.691	34.7017	-0.000221	0	96.5515	-67.15767	-74.47665	-0.0646	0	0	34.7045	34.7017	-0.0028	-0.000219	2760	34.7045	34.7017	27.8423	27.8423	0	-0.000219	-0.0028	0.00E+00
2807.35	0.4526	0.4527	3.038457	3.038233	1.00E-12	200.825	34.7017	-0.000223	0.0001	96.5544	-67.15766	-74.47666	-0.0656	0	0.0001	34.7047	34.7017	-0.0029	-0.000224	2761	34.7047	34.7017	27.8425	27.8425	0.0001	-0.000225	-0.0029	0.00E+00
2808.373	0.4525	0.4526	3.03846	3.038254	1.00E-12	200.709	34.7017	-0.000207	0.0001	96.5464	-67.15767	-74.47668	-0.0601	0	0.0001	34.7044	34.7017	-0.0027	-0.000206	2762	34.7044	34.7017	27.8422	27.8422	0.0001	-0.000206	-0.0027	0.00E+00
2809.396	0.453	0.4529	3.038548	3.038318	1.00E-12	200.553	34.7016	-0.000228	-0.0001	96.5511	-67.1577	-74.47665	-0.0685	0	0	34.7045	34.7016	-0.0028	-0.000229	2763	34.7045	34.7016	27.8423	27.8423	0	-0.000229	-0.0028	0.00E+00
2810.42	0.4527	0.4527	3.038572	3.038352	1.00E-12	200.214	34.7018	-0.000219	-2.78E-07	96.55	-67.1577	-74.47665	-0.0657	0	4.07E-07	34.7046	34.7018	-0.0028	-0.00022	2764	34.7046	34.7018	27.8424	27.8424	4.17E-07	-0.00022	-0.0028	0.00E+00
2811.443	0.4528	0.4528	3.038612	3.038395	1.00E-12	200.265	34.7018	-0.000217	0	96.5515	-67.1577	-74.47666	-0.0785	0	0	34.7046	34.7018	-0.0028	-0.000217	2765	34.7046	34.7018	27.8424	27.8424	0	-0.000217	-0.0028	0.00E+00
2812.467	0.4527	0.4527	3.038649	3.038428	1.00E-12	200.533	34.7018	-0.000221	0	96.5495	-67.1577	-74.47668	-0.0721	0	0	34.7046	34.7018	-0.0028	-0.000221	2766	34.7046	34.7018	27.8424	27.8424	0	-0.000221	-0.0028	0.00E+00
2813.49	0.4526	0.4526	3.038687	3.038465	1.00E-12	200.391	34.7018	-0.000222	0	96.5505	-67.1577	-74.47668	-0.0662	0	0	34.7047	34.7018	-0.0028	-0.000222	2767	34.7047	34.7018	27.8425	27.8425	0	-0.000222	-0.0028	0.00E+00
2814.514	0.4526	0.4527	3.038719	3.038497	1.00E-12	200.811	34.7017	-0.000223	0.0001	96.5505	-67.1577	-74.47668	-0.0656	0	0.0001	34.7046	34.7017	-0.0029	-0.000222	2768	34.7046	34.7017	27.8424	27.8424	0.0001	-0.000222	-0.0029	0.00E+00
2815.537	0.4527	0.4528	3.038747	3.038534	1.00E-12	200.516	34.7016	-0.000213	0	96.5424	-67.15768	-74.47669	-0.0711	0	0	34.7043	34.7016	-0.0027	-0.000213	2769	34.7043	34.7016	27.8421	27.8421	0	-0.000213	-0.0027	0.00E+00
2816.561	0.4529	0.4529	3.038798	3.038577	1.00E-12	200.777	34.7015	-0.000221	-0.0001	96.5475	-67.15768	-74.4767	-0.0625	0	-0.0001	34.7043	34.7015	-0.0027	-0.000221	2770	34.7043	34.7015	27.8421	27.8421	-0.0001	-0.000221	-0.0027	0.00E+00
2817.584	0.4528	0.4528	3.03884	3.038616	1.00E-12	200.516	34.7016	-0.000223	0	96.5434	-67.1577	-74.47668	-0.0793	0	0	34.7044	34.7016	-0.0028	-0.000224	2771	34.7044	34.7016	27.8422	27.8422	0	-0.000224	-0.0028	0.00E+00
2818.608	0.4528	0.4529	3.038891	3.038673	1.00E-12	200.296	34.7018	-0.000218	0.0001	96.5306	-67.1577	-74.47668	-0.0809	0	0.0001	34.7046	34.7018	-0.0029	-0.000218	2772	34.7046	34.7018	27.8424	27.8424	0.0001	-0.000218	-0.0029	0.00E+00
2819.631	0.4529	0.4529	3.038939	3.03872	1.00E-12	200.341	34.7018	-0.000219	0.0001	96.5429	-67.1577	-74.47668	-0.0807	0	0.0001	34.7047	34.7018	-0.0029	-0.000218	2773	34.7047	34.7018	27.8424	27.8424	0.0001	-0.000218	-0.0029	0.00E+00
2820.655	0.4527	0.4528	3.038968	3.038751	1.00E-12	200.168	34.7018	-0.000218	0.0001	96.5357	-67.1577	-74.47668	-0.0683	0	0.0001	34.7047	34.7018	-0.0028	-0.000217	2774	34.7047	34.7018	27.8424	27.8424	0.0001	-0.000217	-0.0028	0.00E+00
2821.678	0.4529	0.4529	3.038998	3.038783	1.00E-12	200.636	34.7016	-0.000214	0	96.5383	-67.1577	-74.47668	-0.0648	0	0	34.7043	34.7016	-0.0027	-0.000215	2775	34.7043	34.7016	27.8422	27.8422	0	-0.000215	-0.0027	0.00E+00
2822.702	0.4532	0.4531	3.039064	3.03884	1.00E-12	200.488	34.7016	-0.000224	0	96.5334	-67.15772	-74.47668	-0.0735	0	0	34.7044	34.7016	-0.0028	-0.000224	2776	34.7044	34.7016	27.8422	27.8422	0	-0.000224	-0.0028	0.00E+00
2823.725	0.453	0.453	3.039101	3.038879	1.00E-12	200.462	34.7017	-0.000223	0.0001	96.535	-67.15772	-74.47666	-0.0744	0	0.0001	34.7046	34.7018	-0.0029	-0.000222	2777	34.7046	34.7018	27.8424	27.8424	0.0001	-0.000222	-0.0029	0.00E+00
2824.749	0.453	0.453	3.039137	3.03892	1.00E-12	200.45	34.7018	-0.000216	0	96.5315	-67.15772	-74.47666	-0.0596	0	0	34.7046	34.7018	-0.0028	-0.000217	2778	34.7046	34.7018	27.8423	27.8423	0	-0.000217	-0.0028	0.00E+00
2825.772	0.4531	0.453	3.03918	3.038971	1.00E-12	200.307	34.7019	-0.00021	0	96.5368	-67.15772	-74.47666	-0.0611	0	0	34.7045	34.7019	-0.0026	-0.000209	2779	34.7045	34.7019	27.8423	27.8423	0	-0.000209	-0.0026	0.00E+00
2826.796	0.453	0.453	3.039227	3.039001	1.00E-12	200.579	34.7018	-0.000225	0	96.5447	-67.15772	-74.47666	-0.0708	0	0	34.7047	34.7018	-0.0029	-0.000226	2780	34.7047	34.7018	27.8424	27.8424	0	-0.000226	-0.0029	0.00E+00
2827.819	0.4532	0.4532	3.039254	3.039034	1.00E-12	200.775	34.7015	-0.000219	0	96.5431	-67.15772	-74.47666	-0.0706	0	0	34.7044	34.7016	-0.0028	-0.00022	2781	34.7044	34.7016	27.8422	27.8422	0	-0.00022	-0.0028	0.00E+00
2828.843	0.4534	0.4535	3.039315	3.039093	1.00E-12	200.573	34.7015	-0.000222	0.0001	96.5189	-67.15772	-74.47666	-0.0707	0	0.0001	34.7044	34.7015	-0.0029	-0.000222	2782	34.7044	34.7015	27.8422	27.8422	0.0001	-0.000222	-0.0029	0.00E+00
2829.866	0.4533	0.4533	3.039352	3.039134	1.00E-12	200.547	34.7017	-0.000218	0	96.5314	-67.15772	-74.47668	-0.063	0	0	34.7045	34.7017	-0.0028	-0.000219	2783	34.7045	34.7017	27.8422	27.8422	0	-0.000218	-0.0028	0.00E+00
2830.89	0.4535	0.4535	3.039391	3.039173	1.00E-12	200.226	34.7015	-0.000217	0	96.5375	-67.15772	-74.47668	-0.0705	0	0	34.7043	34.7016	-0.0028	-0.000218	2784	34.7043	34.7016	27.8421	27.8421	0	-0.000218	-0.0028	0.00E+00
2831.913	0.4535	0.4535	3.039424	3.039207	1.00E-12	200.413	34.7014	-0.000216	0	96.5356	-67.15772	-74.47668	-0.0695	0	0	34.7042	34.7014	-0.0028	-0.000216	2785	34.7042	34.7014	27.842	27.842	0	-0.000216	-0.0028	0.00E+00
2832.937	0.4534	0.4534	3.039473	3.039254	1.00E-12	200.437	34.7016	-0.000219	0	96.5352	-67.15772	-74.47668	-0.0675	0	0	34.7044	34.7017	-0.0028	-0.000219	2786	34.7044	34.7017	27.8422	27.8422	0	-0.000219	-0.0028	0.00E+00
2833.96	0.4534	0.4535	3.039516	3.039296	1.00E-12	200.747	34.7016	-0.000219	0	96.5501	-67.15772	-74.47667	-0.075	0	0	34.7044	34.7016	-0.0028	-0.000219	2787	34.7044	34.7016	27.8422	27.8422	0	-0.000219	-0.0028	0.00E+00
2834.984	0.4535	0.4536	3.039554	3.039341	1.00E-12	200.562	34.7016	-0.000213	0.0001	96.5398	-67.15772	-74.47666	-0.0705	0	0.0001	34.7043	34.7016	-0.0028	-0.000213	2788	34.7043	34.7016	27.8421	27.8421	0.0001	-0.000213	-0.0028	0.00E+00
2836.008	0.4535	0.4534	3.039596	3.039379	1.00E-12	200.405	34.7018	-0.000217	-0.0001	96.5531	-67.15772	-74.47666	-0.079	0	-0.0001	34.7044	34.7018	-0.0027	-0.000216	2789	34.7044	34.7018	27.8422	27.8422	-0.0001	-0.000216	-0.0027	0.00E+00
2837.031	0.4535	0.4534	3.039642	3.039414	1.00E-12	200.54	34.7017	-0.000227	-0.0001	96.5347	-67.15772	-74.47666	-0.0667	0	-0.0001	34.7045	34.7017	-0.0028	-0.000228	2790	34.7045	34.7017	27.8423	27.8423	-0.0001	-0.000227	-0.0028	0.00E+00
2838.055	0.4535	0.4535	3.039682	3.039472	1.00E-12	200.739	34.7018	-0.00021	0.0001	96.5354	-67.15772	-74.47666	-0.0699	0	0.0001	34.7046	34.7018	-0.0028	-0.00021	2791	34.7046	34.7018	27.8423	27.8423	0.0001	-0.00021	-0.0028	0.00E+00
2839.078	0.4535	0.4535	3.039716	3.0395	1.00E-12	200.744	34.7017	-0.000216	0	96.5404	-67.15772	-74.47666	-0.0736	0	0	34.7045	34.7017	-0.0028	-0.000215	2792	34.7045	34.7017	27.8422	27.8422	0	-0.000216	-0.0028	0.00E+00
2840.102	0.4535	0.4536	3.03975	3.039531	1.00E-12	200.603	34.7016	-0.000219	0.0001	96.5309	-67.15772	-74.47666	-0.0721	0	0.0001	34.7044	34.7016	-0.0029	-0.000219	2793	34.7044	34.7016	27.8422	27.8422	0.0001	-0.000219	-0.0029	0.00E+00
2841.125	0.4535	0.4536	3.039783	3.039565	1.00E-12	200.576	34.7015	-0.000218	0	96.5424	-67.15772	-74.47665	-0.0691	0	0	34.7043	34.7015	-0.0028	-0.000218	2794	34.7043	34.7015	27.8421	27.8421	0	-0.000218	-0.0028	0.00E+00
